Calculation time (hh:mm:ss.ms): 0:35:02.740597
Calculation time (hh:mm:ss.ms): 0:00:31.243894
Calculation time (hh:mm:ss.ms): 0:00:33.566103
Calculation time (hh:mm:ss.ms): 0:00:30.534937
Calculation time (hh:mm:ss.ms): 0:00:34.052728
Calculation time (hh:mm:ss.ms): 0:01:32.983485
Calculation time (hh:mm:ss.ms): 1:00:03.026433
Calculation time (hh:mm:ss.ms): 0:56:14.662522
Calculation time (hh:mm:ss.ms): 1:00:17.195990
Calculation time (hh:mm:ss.ms): 1:03:59.731012
